"X_5_digit_ntd_id","Agency","City","State","UPT","MILES","NTD ID","Mode","Agency Name","Bio-Diesel","Bunker Fuel","C Natural Gas","Diesel Fuel","Electric Battery","Electric Propulsion","Ethanol","Methonal","Gasoline","Hydrogen","Kerosene","Liquified Nat Gas","Liquified Petroleum Gas","CO2_MWh","primary_source","electricity_price_MWh","generation_MWh","abbreviation","Diesel_Emissions","Gasoline_Emissions","CNG_Emissions","LPG_Emissions","Bunker_Emissions","Ethanol_Emissions","Electric_Emissions","Total_Emissions","Emissions_per_UPT","Emissions_per_Mile"
20002,"Capital District Transportation Authority","Albany","NY",13833236,58050444,20002,"Cable Car","Capital District Transportation Authority",0,0,0,56874,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",1273977.6,0,0,0,0,0,0,1273977.6,0.09209541426171,0.0219460440302575
20002,"Capital District Transportation Authority","Albany","NY",13833236,58050444,20002,"Demand Response","Capital District Transportation Authority",0,0,0,0,0,0,0,0,406803,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,7973338.8,0,0,0,0,0,7973338.8,0.576389992912721,0.137351900357558
20002,"Capital District Transportation Authority","Albany","NY",13833236,58050444,20002,"Motor Bus","Capital District Transportation Authority",0,0,0,2070980,137732,0,0,0,7360,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",46389952,144256,0,0,0,0,0,46534208,3.36394231978692,0.801616745601463
20002,"Capital District Transportation Authority","Albany","NY",13833236,58050444,20002,"Vanpool","Capital District Transportation Authority",0,0,0,0,0,0,0,0,28589,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,560344.4,0,0,0,0,0,560344.4,0.0405071091102617,0.009652715145469
20003,"Broome County, dba: BC Transit","Binghamton","NY",1507413,5399291,20003,"Demand Response","Broome County",0,0,0,0,0,0,0,0,62386,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,1222765.6,0,0,0,0,0,1222765.6,0.811168273061198,0.226467808458555
20003,"Broome County, dba: BC Transit","Binghamton","NY",1507413,5399291,20003,"Motor Bus","Broome County",0,0,0,252281,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",5651094.4,0,0,0,0,0,0,5651094.4,3.74886935431763,1.04663638244355
20004,"Niagara Frontier Transportation Authority, dba: NFTA - Metro Bus & Rail","Buffalo","NY",14531216,46252415,20004,"Demand Response","Niagara Frontier Transportation Authority",0,0,27370,11662,0,0,0,0,209136,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",261228.8,4099065.6,320229,0,0,0,0,4680523.4,0.32210128870151,0.101195221914358
20004,"Niagara Frontier Transportation Authority, dba: NFTA - Metro Bus & Rail","Buffalo","NY",14531216,46252415,20004,"Light Rail","Niagara Frontier Transportation Authority",0,0,0,0,0,8174000,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,0,0,0,0,0,4266828000,4266828000,293.631861228957,92.2509235463705
20004,"Niagara Frontier Transportation Authority, dba: NFTA - Metro Bus & Rail","Buffalo","NY",14531216,46252415,20004,"Motor Bus","Niagara Frontier Transportation Authority",0,0,968439,957405,9444,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",21445872,0,11330736.3,0,0,0,0,32776608.3,2.25559982729594,0.708646419868022
20006,"City of Long Beach","Long Beach","NY",97523,270560,20006,"Demand Response","City of Long Beach",0,0,0,0,0,0,0,0,839,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,16444.4,0,0,0,0,0,16444.4,0.168620735621341,0.0607791247782377
20006,"City of Long Beach","Long Beach","NY",97523,270560,20006,"Motor Bus","City of Long Beach",0,0,0,56169,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",1258185.6,0,0,0,0,0,0,1258185.6,12.9014242794008,4.65030159668835
20008,"MTA New York City Transit","Brooklyn","NY",2632003044,9591253658,20008,"Cable Car","MTA New York City Transit",0,0,0,3852142,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",86287980.8,0,0,0,0,0,0,86287980.8,0.0327841493180279,0.00899652786557551
20008,"MTA New York City Transit","Brooklyn","NY",2632003044,9591253658,20008,"Demand Response","MTA New York City Transit",0,0,0,19665,0,0,0,0,3823315,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",440496,74936974,0,0,0,0,0,75377470,0.0286388232611786,0.00785897992981639
20008,"MTA New York City Transit","Brooklyn","NY",2632003044,9591253658,20008,"Heavy Rail","MTA New York City Transit",0,0,0,0,0,1546269600,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,0,0,0,0,0,807152731200,807152731200,306.668616147695,84.1550812835358
20008,"MTA New York City Transit","Brooklyn","NY",2632003044,9591253658,20008,"Motor Bus","MTA New York City Transit",0,0,4740687,24981101,638087,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",559576662.4,0,55466037.9,0,0,0,0,615042700.3,0.233678567242569,0.0641253711173614
20008,"MTA New York City Transit","Brooklyn","NY",2632003044,9591253658,20008,"Rapid Bus","MTA New York City Transit",0,0,0,1085753,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",24320867.2,0,0,0,0,0,0,24320867.2,0.0092404403769375,0.00253573391625548
20010,"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY",827886,3978437,20010,"Demand Response","Dutchess County",0,0,0,42979,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",962729.6,0,0,0,0,0,0,962729.6,1.16287701446818,0.241986890831751
20010,"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY",827886,3978437,20010,"Motor Bus","Dutchess County",0,0,0,258781,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",5796694.4,0,0,0,0,0,0,5796694.4,7.00180266365176,1.4570280740904
20018,"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY",6685285,21264729,20018,"Demand Response","Central New York Regional Transportation Authority",0,0,0,0,0,0,0,0,222139,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,4353924.4,0,0,0,0,0,4353924.4,0.6512698261929,0.20474864269373
20018,"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY",6685285,21264729,20018,"Motor Bus","Central New York Regional Transportation Authority",0,0,723405,318038,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",7124051.2,0,8463838.5,0,0,0,0,15587889.7,2.3316716789187,0.733039659240426
20071,"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington","NY",94877,521015,20071,"Demand Response","Town of Huntington",0,0,0,0,0,0,0,0,39946,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,782941.6,0,0,0,0,0,782941.6,8.25217492121378,1.50272372196578
20071,"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington","NY",94877,521015,20071,"Motor Bus","Town of Huntington",0,0,0,12491,0,0,0,0,71942,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",279798.4,1410063.2,0,0,0,0,0,1689861.6,17.8110775003425,3.243402973043
20072,"Suffolk County , dba: Suffolk County Transit","Yaphank","NY",3149963,25789843,20072,"Demand Response","Suffolk County",0,0,0,0,0,0,0,0,1171526,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,22961909.6,0,0,0,0,0,22961909.6,7.28958073475784,0.890347009867412
20072,"Suffolk County , dba: Suffolk County Transit","Yaphank","NY",3149963,25789843,20072,"Motor Bus","Suffolk County",0,0,0,1112119,0,0,0,0,225361,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",24911465.6,4417075.6,0,0,0,0,0,29328541.2,9.31075736445158,1.13721286321906
20075,"Port Authority Transit Corporation","Camden","NJ",5451983,47004510,20075,"Heavy Rail","Port Authority Transit Corporation",0,0,0,0,0,37581452,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,0,0,0,0,0,19467192136,19467192136,3570.66266274124,414.155836025096
20076,"Westchester County, dba: Westchester County - Bee Line","White Plains","NY",21997971,90095305,20076,"Demand Response","Westchester County",0,0,0,0,0,0,0,0,287458,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,5634176.8,0,0,0,0,0,5634176.8,0.256122566940378,0.0625357425672736
20076,"Westchester County, dba: Westchester County - Bee Line","White Plains","NY",21997971,90095305,20076,"Motor Bus","Westchester County",0,0,0,2078480,200800,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",46557952,0,0,0,0,0,0,46557952,2.11646574131769,0.516763354094867
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY",66645285,1150894931,20078,"Commuter Rail","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",0,0,0,6998370,0,405036564,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",156763488,0,0,0,0,0,211429086408,211585849896,3174.80598809053,183.844627512744
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY",66645285,1150894931,20078,"Unknown","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",0,0,0,201156,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",4505894.4,0,0,0,0,0,0,4505894.4,0.0676101002494025,0.00391512229190624
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY",66645285,1150894931,20078,"Motor Bus","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",0,0,0,41929,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",939209.6,0,0,0,0,0,0,939209.6,0.0140926638696196,0.000816068934445589
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,20080,"Commuter Rail","New Jersey Transit Corporation",0,0,0,14099532,0,365911929,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",315829516.8,0,0,0,0,0,189542379222,189858208738.8,956.030422411772,82.0340134414003
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,20080,"Demand Response","New Jersey Transit Corporation",0,0,0,0,0,0,0,0,1791397,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,35111381.2,0,0,0,0,0,35111381.2,0.17680325134784,0.0151709401265319
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,20080,"Light Rail","New Jersey Transit Corporation",0,0,0,0,0,36636308,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,0,0,0,0,0,18977607544,18977607544,95.5616840439902,8.19985252516481
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,20080,"Motor Bus","New Jersey Transit Corporation",0,0,1366430,21539346,96478,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",482481350.4,0,15987231,0,0,0,0,498468581.4,2.51003699866599,0.215378511038942
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,20080,"Vanpool","New Jersey Transit Corporation",0,0,0,0,0,0,0,0,53646,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,1051461.6,0,0,0,0,0,1051461.6,0.0052946316320761,0.000454315963478744
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,20080,"Unknown","New Jersey Transit Corporation",0,0,0,550499,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",12331177.6,0,0,0,0,0,0,12331177.6,0.062093606634525,0.00532806032305079
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,20082,"Unknown","New York City Department of Transportation",0,0,0,4873850,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",109174240,0,0,0,0,0,0,109174240,7.41906536726277,1.42674333240007
20084,"County of Rockland","New City","NY",1385483,8437498,20084,"Demand Response","County of Rockland",0,0,0,0,0,0,0,0,75953,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,1488678.8,0,0,0,0,0,1488678.8,1.07448362773127,0.176436047747804
20084,"County of Rockland","New City","NY",1385483,8437498,20084,"Motor Bus","County of Rockland",0,0,0,450480,0,0,0,0,13531,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",10090752,265207.6,0,0,0,0,0,10355959.6,7.47462047531439,1.22737328056256
20096,"Putnam County , dba: Putnam Area Rapid Transit","Carmel","NY",96321,793823,20096,"Demand Response","Putnam County",0,0,0,0,0,0,0,0,14937,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,292765.2,0,0,0,0,0,292765.2,3.03947425794998,0.368804128880116
20096,"Putnam County , dba: Putnam Area Rapid Transit","Carmel","NY",96321,793823,20096,"Motor Bus","Putnam County",0,0,0,0,0,0,0,0,53530,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,1049188,0,0,0,0,0,1049188,10.8926194703128,1.32169009968217
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,20098,"Heavy Rail","Port Authority Trans-Hudson Corporation",0,0,0,0,0,98060829,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,0,0,0,0,0,51187752738,51187752738,928.847969963451,190.710996323311
20099,"Staten Island Rapid Transit Operating Authority, dba:  MTA Staten Island Railway","Staten Island","NY",5194599,30544924,20099,"Heavy Rail","Staten Island Rapid Transit Operating Authority",0,0,0,0,0,24130949,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,0,0,0,0,0,12596355378,12596355378,2424.89466039631,412.387844801971
20100,"MTA Long Island Rail Road","New York","NY",83835706,2033685836,20100,"Commuter Rail","MTA Long Island Rail Road",0,0,0,7085033,0,548190400,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",158704739.2,0,0,0,0,0,286155388800,286314093539.2,3415.18080063881,140.785803033542
20113,"Regional Transit Service","Rochester","NY",9162408,27087937,20113,"Demand Response","Regional Transit Service",0,0,0,1492,0,0,0,0,396377,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",33420.8,7768989.2,0,0,0,0,0,7802410,0.851567622834521,0.288040023129115
20113,"Regional Transit Service","Rochester","NY",9162408,27087937,20113,"Motor Bus","Regional Transit Service",0,0,0,1072095,558979,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",24014928,0,0,0,0,0,0,24014928,2.62102800923076,0.886554335976195
20113,"Regional Transit Service","Rochester","NY",9162408,27087937,20113,"Vanpool","Regional Transit Service",0,0,0,0,0,0,0,0,2403,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,47098.8,0,0,0,0,0,47098.8,0.00514043906361734,0.00173873706218381
20122,"Academy Lines, Inc., dba: Academy","Hoboken","NJ",1064165,44972754,20122,"Cable Car","Academy Lines, Inc.",737782,0,0,0,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,0,0,0,0,0,0,0,0,0
20126,"Hudson Transit Lines, Inc., dba: Short Line","Mahwah","NJ",1832789,93151932,20126,"Cable Car","Hudson Transit Lines, Inc.",0,0,0,967558,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",21673299.2,0,0,0,0,0,0,21673299.2,11.8253106058581,0.23266612655978
20128,"Suburban Transit Corporation, dba: Coach USA","New Brunswick","NJ",763649,25775386,20128,"Cable Car","Suburban Transit Corporation",0,0,0,269799,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",6043497.6,0,0,0,0,0,0,6043497.6,7.91397304258894,0.234467782558135
20135,"Monsey New Square Trails Corporation","Spring Valley","NY",456140,18929810,20135,"Cable Car","Monsey New Square Trails Corporation",0,0,0,283980,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",6361152,0,0,0,0,0,0,6361152,13.9456131889332,0.336038872022487
20145,"Tompkins Consolidated Area Transit","Ithaca","NY",2222629,10556141,20145,"Demand Response","Tompkins Consolidated Area Transit",0,0,0,0,0,0,0,0,63430,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,1243228,0,0,0,0,0,1243228,0.559350210943887,0.117772962676417
20145,"Tompkins Consolidated Area Transit","Ithaca","NY",2222629,10556141,20145,"Motor Bus","Tompkins Consolidated Area Transit",0,0,0,258810,118142,0,0,0,6578,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",5797344,128928.8,0,0,0,0,0,5926272.8,2.66633468743546,0.561405233219223
20149,"Rockland Coaches, Inc.","Paramus","NJ",423369,9615140,20149,"Cable Car","Rockland Coaches, Inc.",0,0,0,299196,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",6701990.4,0,0,0,0,0,0,6701990.4,15.8301396653983,0.697024733909231
20163,"Lakeland Bus Lines, Inc.","Dover","NJ",742278,25589974,20163,"Cable Car","Lakeland Bus Lines, Inc.",0,0,0,324287,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",7264028.8,0,0,0,0,0,0,7264028.8,9.78612972498174,0.283862297007414
20166,"Orange-Newark-Elizabeth, Inc., dba: Coach USA","Elizabeth","NJ",1692482,4056066,20166,"Motor Bus","Orange-Newark-Elizabeth, Inc.",0,0,0,143674,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",3218297.6,0,0,0,0,0,0,3218297.6,1.90152545196936,0.793452966495121
20169,"Trans-Bridge Lines, Inc.","Bethlehem","PA",415601,31092890,20169,"Cable Car","Trans-Bridge Lines, Inc.",287206,0,0,0,0,0,0,0,0,0,0,0,0,655,"Natural gas",125.7,235924937,"PA",0,0,0,0,0,0,0,0,0,0
20175,"Private Transportation Corporation","Brooklyn","NY",237882,1244928,20175,"Motor Bus","Private Transportation Corporation",0,0,0,46016,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",1030758.4,0,0,0,0,0,0,1030758.4,4.33306597388621,0.827966275961341
20177,"Adirondack Transit Lines, Inc., dba: Adirondack Trailways","Hurley","NY",362745,31065245,20177,"Cable Car","Adirondack Transit Lines, Inc.",0,0,0,237870,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",5328288,0,0,0,0,0,0,5328288,14.6887979158913,0.171519265339771
20178,"Ulster County , dba: Ulster County Area Transit","Kingston","NY",430747,3954087,20178,"Demand Response","Ulster County",0,0,0,0,44,0,0,0,14007,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",0,274537.2,0,0,0,0,0,274537.2,0.637351391884331,0.0694312492365494
20178,"Ulster County , dba: Ulster County Area Transit","Kingston","NY",430747,3954087,20178,"Motor Bus","Ulster County",64458,0,0,42972,95545,0,0,0,49837,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",962572.8,976805.2,0,0,0,0,0,1939378,4.50235985392818,0.490474286478775
20188,"MTA Bus Company","New York","NY",119571794,347970662,20188,"Motor Bus","MTA Bus Company",0,0,2038747,9224121,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",206620310.4,0,23853339.9,0,0,0,0,230473650.3,1.9274917820502,0.662336442317657
20190,"Port Imperial Ferry Corporation, dba: NY Waterway","Weehawken","NJ",5689838,12587409,20190,"Unknown","Port Imperial Ferry Corporation",0,0,0,1627711,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",36460726.4,0,0,0,0,0,0,36460726.4,6.40804297064345,2.89660297842074
20190,"Port Imperial Ferry Corporation, dba: NY Waterway","Weehawken","NJ",5689838,12587409,20190,"Motor Bus","Port Imperial Ferry Corporation",0,0,0,112500,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",2520000,0,0,0,0,0,0,2520000,0.442894859220948,0.200200057057016
20192,"Bergen County, dba: Bergen County Community Transportation","Hackensack","NJ",139952,1223026,20192,"Demand Response","Bergen County",0,0,0,0,0,0,0,0,93018,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,1823152.8,0,0,0,0,0,1823152.8,13.0269863953355,1.49069014068384
20192,"Bergen County, dba: Bergen County Community Transportation","Hackensack","NJ",139952,1223026,20192,"Motor Bus","Bergen County",0,0,0,0,0,0,0,0,9437,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,184965.2,0,0,0,0,0,184965.2,1.32163313135932,0.151235705536922
20199,"County of Atlantic","Atlantic City","NJ",86347,658856,20199,"Demand Response","County of Atlantic",0,0,0,4318,0,0,0,0,83191,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",96723.2,1630543.6,0,0,0,0,0,1727266.8,20.0037847290583,2.62161504183008
20199,"County of Atlantic","Atlantic City","NJ",86347,658856,20199,"Motor Bus","County of Atlantic",0,0,0,13007,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",291356.8,0,0,0,0,0,0,291356.8,3.37425504070784,0.442216205058465
20204,"Senior Citizens United Community Services of Camden County, Inc.","Audubon","NJ",108834,961907,20204,"Demand Response","Senior Citizens United Community Services of Camden County, Inc.",0,0,0,0,0,0,0,0,115863,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,2270914.8,0,0,0,0,0,2270914.8,20.8658580958156,2.36084652674323
20206,"County of Nassau, dba: Nassau Inter County Express","Mineola","NY",20293586,112757303,20206,"Demand Response","County of Nassau",0,0,0,16595,0,0,0,0,247853,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",371728,4857918.8,0,0,0,0,0,5229646.8,0.257699491849297,0.0463796726319359
20206,"County of Nassau, dba: Nassau Inter County Express","Mineola","NY",20293586,112757303,20206,"Motor Bus","County of Nassau",0,0,3406655,421,3785,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",9430.4,0,39857863.5,0,0,0,0,39867293.9,1.96452681650251,0.353567288674863
20209,"Somerset County, dba: Somerset County Transportation","Somerville","NJ",215121,1265945,20209,"Demand Response","Somerset County",0,0,0,181,0,0,0,0,101194,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",4054.4,1983402.4,0,0,0,0,0,1987456.8,9.23878561367788,1.56993929436113
20209,"Somerset County, dba: Somerset County Transportation","Somerville","NJ",215121,1265945,20209,"Motor Bus","Somerset County",0,0,0,23541,0,0,0,0,61952,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",527318.4,1214259.2,0,0,0,0,0,1741577.6,8.09580468666472,1.37571347886362
20217,"Hampton Jitney, Inc.","Calverton","NY",535803,49533110,20217,"Cable Car","Hampton Jitney, Inc.",0,0,0,441108,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",9880819.2,0,0,0,0,0,0,9880819.2,18.441141986887,0.199479079750898
20223,"Cape May Lewes Ferry","New Castle","DE",745196,12593812,20223,"Unknown","Cape May Lewes Ferry",0,0,0,915117,0,0,0,0,0,0,0,0,0,1095,"Natural gas",128.5,4772059,"DE",20498620.8,0,0,0,0,0,0,20498620.8,27.5076903257666,1.62767403547075
20226,"SeaStreak, LLC","Atlantic Highlands","NJ",1192351,23566982,20226,"Unknown","SeaStreak, LLC",0,0,0,2956636,0,0,0,0,0,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",66228646.4,0,0,0,0,0,0,66228646.4,55.5445891352462,2.81023027895553
20230,"Barnegat Bay Decoy & Baymen's Museum","Tuckerton","NJ",7343,60214,20230,"Unknown","Barnegat Bay Decoy & Baymen's Museum",0,0,0,0,0,0,0,0,1321,0,0,0,0,518,"Natural gas",152.7,64228924,"NJ",0,25891.6,0,0,0,0,0,25891.6,3.52602478551001,0.429993024877935
22930,"New York City Economic Development Corporation","New York","NY",6687168,33504383,22930,"Unknown","New York City Economic Development Corporation",0,0,0,4010558,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",89836499.2,0,0,0,0,0,0,89836499.2,13.434162144573,2.68133572852244
22930,"New York City Economic Development Corporation","New York","NY",6687168,33504383,22930,"Motor Bus","New York City Economic Development Corporation",0,0,0,15641,0,0,0,0,0,0,0,0,0,522,"Natural gas",182.8,124039988,"NY",350358.4,0,0,0,0,0,0,350358.4,0.0523926421468699,0.0104570915393368
30001,"Kanawha Valley Regional Transportation Authority","Charleston","WV",1094139,5380596,30001,"Demand Response","Kanawha Valley Regional Transportation Authority",0,0,0,0,0,0,0,0,73567,0,0,0,0,1925,"Coal",102.6,52286784,"WV",0,1441913.2,0,0,0,0,0,1441913.2,1.31785193654554,0.267983918510143
30001,"Kanawha Valley Regional Transportation Authority","Charleston","WV",1094139,5380596,30001,"Motor Bus","Kanawha Valley Regional Transportation Authority",0,0,0,317155,0,0,0,0,41651,0,0,0,0,1925,"Coal",102.6,52286784,"WV",7104272,816359.6,0,0,0,0,0,7920631.6,7.23914566613565,1.47207327961438
30002,"The Tri-State Transit Authority","Huntington","WV",731480,4274626,30002,"Demand Response","The Tri-State Transit Authority",0,0,0,0,0,0,0,0,45610,0,0,0,0,1925,"Coal",102.6,52286784,"WV",0,893956,0,0,0,0,0,893956,1.22211953846995,0.209130810508335
30002,"The Tri-State Transit Authority","Huntington","WV",731480,4274626,30002,"Motor Bus","The Tri-State Transit Authority",0,0,0,169122,0,0,0,0,0,0,0,0,0,1925,"Coal",102.6,52286784,"WV",3788332.8,0,0,0,0,0,0,3788332.8,5.17899710176628,0.886237252101119
30006,"Greater Richmond Transit Company","Richmond","VA",9723640,48410504,30006,"Demand Response","Greater Richmond Transit Company",0,0,312073,0,0,0,0,0,0,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",0,0,3651254.1,0,0,0,0,3651254.1,0.37550280553373,0.0754227656873806
30006,"Greater Richmond Transit Company","Richmond","VA",9723640,48410504,30006,"Motor Bus","Greater Richmond Transit Company",0,0,1331164,108330,0,0,0,0,0,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",2426592,0,15574618.8,0,0,0,0,18001210.8,1.8512831408814,0.371845143359796
30006,"Greater Richmond Transit Company","Richmond","VA",9723640,48410504,30006,"Rapid Bus","Greater Richmond Transit Company",0,0,154863,0,0,0,0,0,0,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",0,0,1811897.1,0,0,0,0,1811897.1,0.186339385250791,0.0374277677423065
30006,"Greater Richmond Transit Company","Richmond","VA",9723640,48410504,30006,"Vanpool","Greater Richmond Transit Company",0,0,0,0,0,0,0,0,75265,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",0,1475194,0,0,0,0,0,1475194,0.15171211603885,0.0304726015659742
30007,"Greater Roanoke Transit Company, dba: Valley Metro","Roanoke","VA",1287135,7602285,30007,"Demand Response","Greater Roanoke Transit Company",0,0,0,0,0,0,0,0,145447,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",0,2850761.2,0,0,0,0,0,2850761.2,2.21481134457536,0.374987414968
30007,"Greater Roanoke Transit Company, dba: Valley Metro","Roanoke","VA",1287135,7602285,30007,"Motor Bus","Greater Roanoke Transit Company",0,0,0,317394,0,0,0,0,11261,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",7109625.6,220715.6,0,0,0,0,0,7330341.2,5.6950834217079,0.964228675983602
30008,"Greater Lynchburg Transit Company","Lynchburg","VA",520122,2306018,30008,"Demand Response","Greater Lynchburg Transit Company",0,0,0,0,0,0,0,0,25845,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",0,506562,0,0,0,0,0,506562,0.973929193535363,0.219669577600869
30008,"Greater Lynchburg Transit Company","Lynchburg","VA",520122,2306018,30008,"Motor Bus","Greater Lynchburg Transit Company",0,0,0,201130,0,0,0,0,0,0,0,0,0,594,"Natural gas",106.8,91059344,"VA",4505312,0,0,0,0,0,0,4505312,8.66202929312738,1.95371935518283
